administration_date,supplier,region,age_range,males,females,first_dose,second_dose,previous_infection,additional_booster_dose,second_booster,NUTS1_code,NUTS2_code,ISTAT_regional_code,region_name
2020-12-31,Pfizer/BioNTech,PAB,60-69,81,29,110,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,70-79,13,2,15,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,80-89,1,1,2,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAT,12-19,0,1,1,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,20-29,32,92,124,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,30-39,67,123,190,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,40-49,53,216,269,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,50-59,92,256,348,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,60-69,81,86,167,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,70-79,61,77,138,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,80-89,76,204,279,0,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,90+,21,189,210,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PIE,12-19,0,3,3,0,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,20-29,119,251,369,0,1,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,30-39,261,397,656,0,2,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,40-49,264,700,963,0,1,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,50-59,398,934,1329,0,3,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,60-69,269,230,499,0,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,70-79,19,16,35,0,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,80-89,22,35,57,0,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,90+,4,36,40,0,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PUG,12-19,1,0,1,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,20-29,72,132,204,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,30-39,167,194,361,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,40-49,190,232,422,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,50-59,213,199,410,0,2,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,60-69,130,65,195,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,70-79,6,10,16,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,80-89,8,11,19,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,90+,0,10,10,0,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,SAR,30-39,1,3,4,0,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,40-49,3,3,6,0,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,50-59,8,12,20,0,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,60-69,8,1,9,0,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,70-79,2,0,2,0,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SIC,12-19,2,0,2,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,20-29,72,94,166,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,30-39,87,93,179,0,1,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,40-49,117,119,236,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,50-59,147,116,263,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,60-69,97,51,148,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,70-79,6,0,6,0,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,TOS,20-29,5,12,17,0,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,30-39,11,16,27,0,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,40-49,8,25,33,0,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,50-59,19,40,58,0,1,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,60-69,25,47,72,0,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,70-79,48,86,133,0,1,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,80-89,60,198,258,0,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,90+,26,179,203,0,2,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,UMB,20-29,9,18,27,0,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,30-39,26,37,63,0,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,40-49,30,70,100,0,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,50-59,35,73,108,0,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,60-69,36,13,49,0,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,VDA,20-29,0,1,1,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,30-39,0,2,2,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,40-49,1,2,3,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,50-59,3,7,10,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,60-69,0,2,2,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VEN,12-19,1,0,1,0,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,20-29,93,255,333,0,15,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,30-39,186,314,491,0,9,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,40-49,201,562,757,0,6,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,50-59,279,690,965,0,4,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,60-69,234,162,396,0,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,70-79,18,29,46,0,1,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,80-89,24,74,97,0,1,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,90+,6,92,97,0,1,0,0,ITH,ITH3,5,Veneto
2021-01-01,Moderna,FVG,20-29,1,0,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,FVG,30-39,1,0,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,FVG,40-49,1,0,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,LAZ,20-29,1,0,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Moderna,LAZ,30-39,1,0,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,CAM,20-29,27,49,76,0,0,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,30-39,92,97,188,0,1,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,40-49,102,110,210,0,2,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,50-59,156,114,270,0,0,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,60-69,129,43,171,0,1,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,LAZ,12-19,0,3,3,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,20-29,56,210,266,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,30-39,230,369,599,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,40-49,269,572,841,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,50-59,442,690,1131,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,60-69,355,341,696,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,70-79,41,18,59,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,80-89,8,12,20,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,90+,3,4,7,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LIG,20-29,6,9,15,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,30-39,9,12,21,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,40-49,14,17,31,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,50-59,17,44,61,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,60-69,10,8,18,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LOM,20-29,0,1,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,30-39,2,4,6,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,40-49,0,6,6,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,50-59,3,5,8,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,60-69,1,2,3,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,70-79,1,0,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,PAB,30-39,2,1,3,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-01,Pfizer/BioNTech,PAB,50-59,3,0,3,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-01,Pfizer/BioNTech,PAT,20-29,5,7,12,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,30-39,7,10,17,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,40-49,7,42,49,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,50-59,6,35,41,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,60-69,9,16,25,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,70-79,4,7,11,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,80-89,10,25,35,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,90+,3,30,33,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PIE,20-29,35,69,103,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,30-39,81,111,192,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,40-49,81,140,221,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,50-59,116,268,383,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,60-69,87,80,167,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,70-79,5,1,6,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PUG,20-29,4,15,19,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,30-39,16,23,39,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,40-49,11,26,37,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,50-59,17,17,34,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,60-69,13,9,22,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,SAR,30-39,3,2,5,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,40-49,3,4,7,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,50-59,3,11,14,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,60-69,8,0,8,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SIC,20-29,67,80,147,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,30-39,85,96,181,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,40-49,99,87,186,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,50-59,102,95,197,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,60-69,93,44,137,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,70-79,8,1,9,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,TOS,20-29,50,124,174,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,30-39,133,243,375,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,40-49,133,283,416,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,50-59,187,352,539,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,60-69,158,127,285,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,70-79,58,44,102,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,80-89,53,179,231,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,90+,41,245,286,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,UMB,20-29,5,7,12,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-01,Pfizer/BioNTech,UMB,30-39,35,42,77,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-01,Pfizer/BioNTech,UMB,40-49,33,59,92,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-01,Pfizer/BioNTech,UMB,50-59,23,56,78,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-01,Pfizer/BioNTech,UMB,60-69,18,17,35,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-01,Pfizer/BioNTech,VEN,20-29,32,92,121,0,3,0,0,ITH,ITH3,5,Veneto
2021-01-01,Pfizer/BioNTech,VEN,30-39,112,192,299,0,5,0,0,ITH,ITH3,5,Veneto
2021-01-01,Pfizer/BioNTech,VEN,40-49,102,285,385,0,2,0,0,ITH,ITH3,5,Veneto
2021-01-01,Pfizer/BioNTech,VEN,50-59,130,390,517,0,3,0,0,ITH,ITH3,5,Veneto
2021-01-01,Pfizer/BioNTech,VEN,60-69,87,94,181,0,0,0,0,ITH,ITH3,5,Veneto
2021-01-01,Pfizer/BioNTech,VEN,70-79,2,0,2,0,0,0,0,ITH,ITH3,5,Veneto
2021-01-02,Moderna,BAS,50-59,0,1,1,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Moderna,CAM,40-49,1,0,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Moderna,FVG,20-29,0,1,0,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Moderna,LAZ,30-39,0,1,0,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-02,Moderna,LAZ,40-49,1,1,2,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Moderna,LAZ,50-59,0,1,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Moderna,LAZ,60-69,0,1,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Moderna,SAR,12-19,1,0,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-02,Pfizer/BioNTech,ABR,20-29,7,38,45,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,ABR,30-39,34,52,86,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,ABR,40-49,38,68,106,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,ABR,50-59,38,65,103,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,ABR,60-69,38,26,64,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,ABR,80-89,1,0,1,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-02,Pfizer/BioNTech,BAS,20-29,18,37,55,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,BAS,30-39,51,102,153,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,BAS,40-49,102,168,268,0,2,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,BAS,50-59,104,192,296,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,BAS,60-69,110,77,187,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,BAS,70-79,1,0,1,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-02,Pfizer/BioNTech,CAL,20-29,3,5,8,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-02,Pfizer/BioNTech,CAL,30-39,9,10,19,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-02,Pfizer/BioNTech,CAL,40-49,12,23,35,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-02,Pfizer/BioNTech,CAL,50-59,24,30,54,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-02,Pfizer/BioNTech,CAL,60-69,48,4,52,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-02,Pfizer/BioNTech,CAM,12-19,0,1,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,20-29,116,161,277,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,30-39,323,311,634,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,40-49,359,430,786,0,3,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,50-59,540,483,1023,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,60-69,594,316,906,0,4,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,70-79,28,8,36,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,80-89,1,0,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,CAM,90+,1,0,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-02,Pfizer/BioNTech,EMR,12-19,1,0,1,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,20-29,98,151,249,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,30-39,231,271,502,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,40-49,174,339,513,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,50-59,182,397,578,0,1,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,60-69,186,151,337,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,70-79,16,25,41,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,80-89,20,67,87,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,EMR,90+,9,63,72,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-02,Pfizer/BioNTech,FVG,20-29,51,79,130,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,30-39,106,149,254,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,40-49,90,186,276,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,50-59,73,253,325,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,60-69,125,85,210,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,70-79,31,3,34,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,FVG,80-89,2,0,2,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-02,Pfizer/BioNTech,LAZ,12-19,5,9,14,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,20-29,203,401,603,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,30-39,433,719,1152,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,40-49,488,1001,1489,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,50-59,679,1231,1907,0,3,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,60-69,747,600,1346,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,70-79,98,50,148,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,80-89,32,85,117,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LAZ,90+,6,70,76,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-02,Pfizer/BioNTech,LIG,20-29,15,40,55,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LIG,30-39,36,61,97,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LIG,40-49,49,105,154,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LIG,50-59,90,197,287,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LIG,60-69,55,47,102,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LIG,70-79,3,0,3,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-02,Pfizer/BioNTech,LOM,12-19,1,0,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,20-29,8,20,28,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,30-39,13,29,42,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,40-49,16,39,55,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,50-59,21,31,52,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,60-69,14,9,23,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,LOM,70-79,1,0,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-02,Pfizer/BioNTech,MAR,20-29,9,20,29,0,0,0,0,ITI,ITI3,11,Marche
2021-01-02,Pfizer/BioNTech,MAR,30-39,35,51,85,0,1,0,0,ITI,ITI3,11,Marche
2021-01-02,Pfizer/BioNTech,MAR,40-49,29,88,117,0,0,0,0,ITI,ITI3,11,Marche
2021-01-02,Pfizer/BioNTech,MAR,50-59,42,122,164,0,0,0,0,ITI,ITI3,11,Marche
2021-01-02,Pfizer/BioNTech,MAR,60-69,29,35,64,0,0,0,0,ITI,ITI3,11,Marche
2021-01-02,Pfizer/BioNTech,PAB,20-29,2,4,6,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-02,Pfizer/BioNTech,PAB,30-39,5,4,9,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-02,Pfizer/BioNTech,PAB,40-49,15,18,33,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-02,Pfizer/BioNTech,PAB,50-59,12,10,22,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-02,Pfizer/BioNTech,PAB,60-69,13,7,20,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
